GameID,GameType,HomeTeam,AwayTeam,Date
5737,Regular,Minnesota Timberwolves,Utah Jazz,15-04-2001
5738,Regular,Los Angeles Lakers,Portland Trail Blazers,15-04-2001
5739,Regular,Detroit Pistons,Charlotte Hornets,15-04-2001
5740,Regular,Los Angeles Clippers,Phoenix Suns,16-04-2001
5741,Regular,Golden State Warriors,Dallas Mavericks,16-04-2001
5742,Regular,Sacramento Kings,Vancouver Grizzlies,16-04-2001
5743,Regular,Cleveland Cavaliers,New York Knicks,16-04-2001
5744,Regular,Charlotte Hornets,Atlanta Hawks,16-04-2001
5745,Regular,Orlando Magic,Milwaukee Bucks,16-04-2001
5746,Regular,Los Angeles Lakers,Denver Nuggets,17-04-2001
5747,Regular,Utah Jazz,Los Angeles Clippers,17-04-2001
5748,Regular,Portland Trail Blazers,San Antonio Spurs,17-04-2001
5749,Regular,Indiana Pacers,Philadelphia 76ers,17-04-2001
5750,Regular,Houston Rockets,Minnesota Timberwolves,17-04-2001
5751,Regular,Miami Heat,Milwaukee Bucks,17-04-2001
5752,Regular,Atlanta Hawks,Washington Wizards,17-04-2001
5753,Regular,Toronto Raptors,Detroit Pistons,17-04-2001
5754,Regular,New Jersey Nets,Chicago Bulls,17-04-2001
5755,Regular,Denver Nuggets,Sacramento Kings,18-04-2001
5756,Regular,Phoenix Suns,Utah Jazz,18-04-2001
5757,Regular,Golden State Warriors,Vancouver Grizzlies,18-04-2001
5758,Regular,Seattle SuperSonics,San Antonio Spurs,18-04-2001
5759,Regular,Dallas Mavericks,Minnesota Timberwolves,18-04-2001
5760,Regular,Orlando Magic,Miami Heat,18-04-2001
5761,Regular,New York Knicks,Detroit Pistons,18-04-2001
5762,Regular,Cleveland Cavaliers,Indiana Pacers,18-04-2001
5763,Regular,Washington Wizards,Toronto Raptors,18-04-2001
5764,Regular,Philadelphia 76ers,Chicago Bulls,18-04-2001
5765,Regular,Boston Celtics,Charlotte Hornets,18-04-2001
5766,Playoff,Philadelphia 76ers,Indiana Pacers,21-04-2001
5767,Playoff,Utah Jazz,Dallas Mavericks,21-04-2001
5768,Playoff,San Antonio Spurs,Minnesota Timberwolves,21-04-2001
5769,Playoff,Miami Heat,Charlotte Hornets,21-04-2001
5770,Playoff,New York Knicks,Toronto Raptors,22-04-2001
5771,Playoff,Sacramento Kings,Phoenix Suns,22-04-2001
5772,Playoff,Los Angeles Lakers,Portland Trail Blazers,22-04-2001
5773,Playoff,Milwaukee Bucks,Orlando Magic,22-04-2001
5774,Playoff,San Antonio Spurs,Minnesota Timberwolves,23-04-2001
5775,Playoff,Miami Heat,Charlotte Hornets,23-04-2001
5776,Playoff,Philadelphia 76ers,Indiana Pacers,24-04-2001
5777,Playoff,Utah Jazz,Dallas Mavericks,24-04-2001
5778,Playoff,Milwaukee Bucks,Orlando Magic,25-04-2001
5779,Playoff,Sacramento Kings,Phoenix Suns,25-04-2001
5780,Playoff,New York Knicks,Toronto Raptors,26-04-2001
5781,Playoff,Los Angeles Lakers,Portland Trail Blazers,26-04-2001
5782,Playoff,Charlotte Hornets,Miami Heat,27-04-2001
5783,Playoff,Indiana Pacers,Philadelphia 76ers,28-04-2001
5784,Playoff,Dallas Mavericks,Utah Jazz,28-04-2001
5785,Playoff,Minnesota Timberwolves,San Antonio Spurs,28-04-2001
5786,Playoff,Orlando Magic,Milwaukee Bucks,28-04-2001
5787,Playoff,Phoenix Suns,Sacramento Kings,29-04-2001
5788,Playoff,Portland Trail Blazers,Los Angeles Lakers,29-04-2001
5789,Playoff,Toronto Raptors,New York Knicks,29-04-2001
5790,Playoff,Minnesota Timberwolves,San Antonio Spurs,30-04-2001
5791,Playoff,Orlando Magic,Milwaukee Bucks,01-05-2001
5792,Playoff,Dallas Mavericks,Utah Jazz,01-05-2001
5793,Playoff,Toronto Raptors,New York Knicks,02-05-2001
5794,Playoff,Indiana Pacers,Philadelphia 76ers,02-05-2001
5795,Playoff,Phoenix Suns,Sacramento Kings,02-05-2001
5796,Playoff,Utah Jazz,Dallas Mavericks,03-05-2001
5797,Playoff,New York Knicks,Toronto Raptors,04-05-2001
5798,Playoff,San Antonio Spurs,Dallas Mavericks,05-05-2001
5799,Playoff,Milwaukee Bucks,Charlotte Hornets,06-05-2001
5800,Playoff,Los Angeles Lakers,Sacramento Kings,06-05-2001
5801,Playoff,Philadelphia 76ers,Toronto Raptors,06-05-2001
5802,Playoff,San Antonio Spurs,Dallas Mavericks,07-05-2001
5803,Playoff,Los Angeles Lakers,Sacramento Kings,08-05-2001
5804,Playoff,Milwaukee Bucks,Charlotte Hornets,08-05-2001
5805,Playoff,Philadelphia 76ers,Toronto Raptors,09-05-2001
5806,Playoff,Dallas Mavericks,San Antonio Spurs,09-05-2001
5807,Playoff,Charlotte Hornets,Milwaukee Bucks,10-05-2001
5808,Playoff,Toronto Raptors,Philadelphia 76ers,11-05-2001
5809,Playoff,Sacramento Kings,Los Angeles Lakers,11-05-2001
5810,Playoff,Dallas Mavericks,San Antonio Spurs,12-05-2001
5811,Playoff,Charlotte Hornets,Milwaukee Bucks,13-05-2001
5812,Playoff,Toronto Raptors,Philadelphia 76ers,13-05-2001
5813,Playoff,Sacramento Kings,Los Angeles Lakers,13-05-2001
5814,Playoff,San Antonio Spurs,Dallas Mavericks,14-05-2001
5815,Playoff,Milwaukee Bucks,Charlotte Hornets,15-05-2001
5816,Playoff,Philadelphia 76ers,Toronto Raptors,16-05-2001
5817,Playoff,Charlotte Hornets,Milwaukee Bucks,17-05-2001
5818,Playoff,Toronto Raptors,Philadelphia 76ers,18-05-2001
5819,Playoff,San Antonio Spurs,Los Angeles Lakers,19-05-2001
5820,Playoff,Milwaukee Bucks,Charlotte Hornets,20-05-2001
5821,Playoff,Philadelphia 76ers,Toronto Raptors,20-05-2001
5822,Playoff,San Antonio Spurs,Los Angeles Lakers,21-05-2001
5823,Playoff,Philadelphia 76ers,Milwaukee Bucks,22-05-2001
5824,Playoff,Philadelphia 76ers,Milwaukee Bucks,24-05-2001
5825,Playoff,Los Angeles Lakers,San Antonio Spurs,25-05-2001
5826,Playoff,Milwaukee Bucks,Philadelphia 76ers,26-05-2001
5827,Playoff,Los Angeles Lakers,San Antonio Spurs,27-05-2001
5828,Playoff,Milwaukee Bucks,Philadelphia 76ers,28-05-2001
5829,Playoff,Philadelphia 76ers,Milwaukee Bucks,30-05-2001
5830,Playoff,Milwaukee Bucks,Philadelphia 76ers,01-06-2001
5831,Playoff,Philadelphia 76ers,Milwaukee Bucks,03-06-2001
5832,Playoff,Los Angeles Lakers,Philadelphia 76ers,06-06-2001
5833,Playoff,Los Angeles Lakers,Philadelphia 76ers,08-06-2001
5834,Playoff,Philadelphia 76ers,Los Angeles Lakers,10-06-2001
5835,Playoff,Philadelphia 76ers,Los Angeles Lakers,13-06-2001
5836,Playoff,Philadelphia 76ers,Los Angeles Lakers,15-06-2001
5837,Regular,Los Angeles Lakers,Portland Trail Blazers,30-10-2001
5838,Regular,Sacramento Kings,Seattle SuperSonics,30-10-2001
5839,Regular,Utah Jazz,Milwaukee Bucks,30-10-2001
5840,Regular,Phoenix Suns,Denver Nuggets,30-10-2001
5841,Regular,San Antonio Spurs,Los Angeles Clippers,30-10-2001
5842,Regular,Houston Rockets,Atlanta Hawks,30-10-2001
5843,Regular,Dallas Mavericks,Detroit Pistons,30-10-2001
5844,Regular,Minnesota Timberwolves,Philadelphia 76ers,30-10-2001
5845,Regular,Orlando Magic,Toronto Raptors,30-10-2001
5846,Regular,New York Knicks,Washington Wizards,30-10-2001
5847,Regular,New Jersey Nets,Indiana Pacers,30-10-2001
5848,Regular,Cleveland Cavaliers,Boston Celtics,30-10-2001
5849,Regular,Boston Celtics,New Jersey Nets,31-10-2001
5850,Regular,Charlotte Hornets,Cleveland Cavaliers,31-10-2001
5851,Regular,Miami Heat,Toronto Raptors,31-10-2001
5852,Regular,Chicago Bulls,Indiana Pacers,31-10-2001
5853,Regular,Portland Trail Blazers,Golden State Warriors,31-10-2001
5854,Regular,Golden State Warriors,Phoenix Suns,01-11-2001
5855,Regular,Seattle SuperSonics,San Antonio Spurs,01-11-2001
5856,Regular,Utah Jazz,Los Angeles Lakers,01-11-2001
5857,Regular,Denver Nuggets,Milwaukee Bucks,01-11-2001
5858,Regular,Philadelphia 76ers,Dallas Mavericks,01-11-2001
5859,Regular,Memphis Grizzlies,Detroit Pistons,01-11-2001
5860,Regular,Atlanta Hawks,Washington Wizards,01-11-2001
5861,Regular,Houston Rockets,Los Angeles Clippers,01-11-2001
5862,Regular,Los Angeles Lakers,Phoenix Suns,02-11-2001
5863,Regular,Detroit Pistons,New Jersey Nets,02-11-2001
5864,Regular,Minnesota Timberwolves,Memphis Grizzlies,02-11-2001
5865,Regular,Miami Heat,Cleveland Cavaliers,02-11-2001
5866,Regular,Charlotte Hornets,New York Knicks,02-11-2001
5867,Regular,Indiana Pacers,Orlando Magic,02-11-2001
5868,Regular,Toronto Raptors,Dallas Mavericks,02-11-2001
5869,Regular,Boston Celtics,Chicago Bulls,02-11-2001
5870,Regular,Portland Trail Blazers,San Antonio Spurs,03-11-2001
5871,Regular,Los Angeles Clippers,Golden State Warriors,03-11-2001
5872,Regular,Seattle SuperSonics,Utah Jazz,03-11-2001
5873,Regular,Denver Nuggets,Sacramento Kings,03-11-2001
5874,Regular,Milwaukee Bucks,Boston Celtics,03-11-2001
5875,Regular,Houston Rockets,Minnesota Timberwolves,03-11-2001
5876,Regular,Cleveland Cavaliers,Orlando Magic,03-11-2001
5877,Regular,Chicago Bulls,New York Knicks,03-11-2001
5878,Regular,New Jersey Nets,Charlotte Hornets,03-11-2001
5879,Regular,Atlanta Hawks,Miami Heat,03-11-2001
5880,Regular,Washington Wizards,Philadelphia 76ers,03-11-2001
5881,Regular,Los Angeles Lakers,Utah Jazz,04-11-2001
5882,Regular,Sacramento Kings,San Antonio Spurs,04-11-2001
5883,Regular,Golden State Warriors,Portland Trail Blazers,04-11-2001
5884,Regular,Phoenix Suns,Houston Rockets,04-11-2001
5885,Regular,Detroit Pistons,Washington Wizards,04-11-2001
5886,Regular,Toronto Raptors,Indiana Pacers,04-11-2001
5887,Regular,Memphis Grizzlies,Dallas Mavericks,04-11-2001
5888,Regular,Orlando Magic,Seattle SuperSonics,05-11-2001
5889,Regular,Los Angeles Clippers,Atlanta Hawks,05-11-2001
5890,Regular,Dallas Mavericks,Charlotte Hornets,06-11-2001
5891,Regular,Phoenix Suns,Memphis Grizzlies,06-11-2001
5892,Regular,Houston Rockets,Denver Nuggets,06-11-2001
5893,Regular,Portland Trail Blazers,Utah Jazz,06-11-2001
5894,Regular,San Antonio Spurs,Orlando Magic,06-11-2001
5895,Regular,Miami Heat,Seattle SuperSonics,06-11-2001
5896,Regular,Philadelphia 76ers,Indiana Pacers,06-11-2001
5897,Regular,Cleveland Cavaliers,Sacramento Kings,06-11-2001
5898,Regular,Minnesota Timberwolves,New York Knicks,06-11-2001
5899,Regular,Utah Jazz,Atlanta Hawks,07-11-2001
5900,Regular,Los Angeles Clippers,Memphis Grizzlies,07-11-2001
5901,Regular,Boston Celtics,Washington Wizards,07-11-2001
5902,Regular,Indiana Pacers,Sacramento Kings,07-11-2001
5903,Regular,New York Knicks,Cleveland Cavaliers,07-11-2001
5904,Regular,Chicago Bulls,Detroit Pistons,07-11-2001
5905,Regular,Toronto Raptors,Golden State Warriors,07-11-2001
5906,Regular,Charlotte Hornets,San Antonio Spurs,08-11-2001
5907,Regular,New Jersey Nets,Seattle SuperSonics,08-11-2001
5908,Regular,Milwaukee Bucks,Miami Heat,08-11-2001
5909,Regular,Minnesota Timberwolves,Chicago Bulls,08-11-2001
5910,Regular,Dallas Mavericks,Denver Nuggets,08-11-2001
5911,Regular,Phoenix Suns,Atlanta Hawks,08-11-2001
5912,Regular,Portland Trail Blazers,Los Angeles Clippers,08-11-2001
5913,Regular,Houston Rockets,Philadelphia 76ers,08-11-2001
5914,Regular,Los Angeles Lakers,Memphis Grizzlies,09-11-2001
5915,Regular,Indiana Pacers,New York Knicks,09-11-2001
5916,Regular,Washington Wizards,Golden State Warriors,09-11-2001
5917,Regular,Boston Celtics,Seattle SuperSonics,09-11-2001
5918,Regular,Orlando Magic,Sacramento Kings,09-11-2001
5919,Regular,Denver Nuggets,Houston Rockets,09-11-2001
5920,Regular,Miami Heat,Sacramento Kings,10-11-2001
5921,Regular,New Jersey Nets,Cleveland Cavaliers,10-11-2001
5922,Regular,San Antonio Spurs,Atlanta Hawks,10-11-2001
5923,Regular,Milwaukee Bucks,Minnesota Timberwolves,10-11-2001
5924,Regular,Dallas Mavericks,Philadelphia 76ers,10-11-2001
5925,Regular,Chicago Bulls,Charlotte Hornets,10-11-2001
5926,Regular,Utah Jazz,Toronto Raptors,10-11-2001
5927,Regular,New York Knicks,Golden State Warriors,10-11-2001
5928,Regular,Los Angeles Clippers,Phoenix Suns,10-11-2001
5929,Regular,Indiana Pacers,Portland Trail Blazers,10-11-2001
5930,Regular,Washington Wizards,Seattle SuperSonics,11-11-2001
5931,Regular,Detroit Pistons,Portland Trail Blazers,11-11-2001
5932,Regular,Denver Nuggets,Toronto Raptors,11-11-2001
5933,Regular,Los Angeles Lakers,Orlando Magic,11-11-2001
5934,Regular,Memphis Grizzlies,Golden State Warriors,12-11-2001
5935,Regular,Utah Jazz,Orlando Magic,12-11-2001
5936,Regular,Seattle SuperSonics,Phoenix Suns,13-11-2001
5937,Regular,San Antonio Spurs,Houston Rockets,13-11-2001
5938,Regular,Denver Nuggets,Chicago Bulls,13-11-2001
5939,Regular,Sacramento Kings,Toronto Raptors,13-11-2001
5940,Regular,Miami Heat,Philadelphia 76ers,13-11-2001
5941,Regular,New York Knicks,Portland Trail Blazers,13-11-2001
5942,Regular,Indiana Pacers,New Jersey Nets,13-11-2001
5943,Regular,Minnesota Timberwolves,Cleveland Cavaliers,13-11-2001
5944,Regular,Boston Celtics,Indiana Pacers,14-11-2001
5945,Regular,Cleveland Cavaliers,Dallas Mavericks,14-11-2001
5946,Regular,Philadelphia 76ers,Charlotte Hornets,14-11-2001
5947,Regular,Washington Wizards,Milwaukee Bucks,14-11-2001
5948,Regular,Atlanta Hawks,Utah Jazz,14-11-2001
5949,Regular,Phoenix Suns,Orlando Magic,14-11-2001
5950,Regular,Golden State Warriors,Toronto Raptors,14-11-2001
5951,Regular,Los Angeles Clippers,Chicago Bulls,14-11-2001
5952,Regular,Denver Nuggets,Orlando Magic,15-11-2001
5953,Regular,Houston Rockets,Los Angeles Lakers,15-11-2001
5954,Regular,Detroit Pistons,Dallas Mavericks,15-11-2001
5955,Regular,New York Knicks,Miami Heat,15-11-2001
5956,Regular,Memphis Grizzlies,Portland Trail Blazers,15-11-2001
5957,Regular,San Antonio Spurs,Cleveland Cavaliers,16-11-2001
5958,Regular,Philadelphia 76ers,Atlanta Hawks,16-11-2001
5959,Regular,Washington Wizards,Utah Jazz,16-11-2001
5960,Regular,Miami Heat,Charlotte Hornets,16-11-2001
5961,Regular,New Jersey Nets,New York Knicks,16-11-2001
5962,Regular,Phoenix Suns,Los Angeles Lakers,16-11-2001
5963,Regular,Sacramento Kings,Chicago Bulls,16-11-2001
5964,Regular,Seattle SuperSonics,Golden State Warriors,16-11-2001
5965,Regular,Los Angeles Clippers,Toronto Raptors,16-11-2001
5966,Regular,Indiana Pacers,Minnesota Timberwolves,16-11-2001
5967,Regular,Seattle SuperSonics,Denver Nuggets,17-11-2001
5968,Regular,Golden State Warriors,Chicago Bulls,17-11-2001
5969,Regular,Milwaukee Bucks,Utah Jazz,17-11-2001
5970,Regular,Houston Rockets,Dallas Mavericks,17-11-2001
5971,Regular,New Jersey Nets,Philadelphia 76ers,17-11-2001
5972,Regular,Memphis Grizzlies,Cleveland Cavaliers,17-11-2001
5973,Regular,Detroit Pistons,Indiana Pacers,17-11-2001
5974,Regular,Charlotte Hornets,Portland Trail Blazers,17-11-2001
5975,Regular,Atlanta Hawks,Boston Celtics,17-11-2001
5976,Regular,Minnesota Timberwolves,Orlando Magic,17-11-2001
5977,Regular,Los Angeles Clippers,New York Knicks,18-11-2001
5978,Regular,Phoenix Suns,Toronto Raptors,18-11-2001
5979,Regular,Los Angeles Lakers,Sacramento Kings,18-11-2001
5980,Regular,Denver Nuggets,New Jersey Nets,19-11-2001
5981,Regular,Sacramento Kings,Houston Rockets,19-11-2001
5982,Regular,Miami Heat,Minnesota Timberwolves,20-11-2001
5983,Regular,Toronto Raptors,Detroit Pistons,20-11-2001
5984,Regular,Indiana Pacers,Atlanta Hawks,20-11-2001
5985,Regular,Golden State Warriors,New York Knicks,20-11-2001
5986,Regular,Portland Trail Blazers,Houston Rockets,20-11-2001
5987,Regular,Los Angeles Clippers,Los Angeles Lakers,20-11-2001
5988,Regular,Dallas Mavericks,Seattle SuperSonics,20-11-2001
5989,Regular,Washington Wizards,Charlotte Hornets,20-11-2001
5990,Regular,Boston Celtics,Atlanta Hawks,21-11-2001
5991,Regular,Charlotte Hornets,Dallas Mavericks,21-11-2001
5992,Regular,Cleveland Cavaliers,Memphis Grizzlies,21-11-2001
5993,Regular,Philadelphia 76ers,Detroit Pistons,21-11-2001
5994,Regular,Orlando Magic,Minnesota Timberwolves,21-11-2001
5995,Regular,Milwaukee Bucks,Chicago Bulls,21-11-2001
5996,Regular,San Antonio Spurs,Seattle SuperSonics,21-11-2001
5997,Regular,Denver Nuggets,Los Angeles Lakers,21-11-2001
5998,Regular,Phoenix Suns,New York Knicks,21-11-2001
5999,Regular,Utah Jazz,New Jersey Nets,21-11-2001
6000,Regular,Sacramento Kings,Portland Trail Blazers,21-11-2001
6001,Regular,Los Angeles Clippers,New Jersey Nets,22-11-2001
6002,Regular,Toronto Raptors,Milwaukee Bucks,22-11-2001
6003,Regular,Indiana Pacers,Washington Wizards,22-11-2001
6004,Regular,Philadelphia 76ers,Cleveland Cavaliers,23-11-2001
6005,Regular,Atlanta Hawks,Detroit Pistons,23-11-2001
6006,Regular,Boston Celtics,Toronto Raptors,23-11-2001
6007,Regular,Charlotte Hornets,Orlando Magic,23-11-2001
6008,Regular,Miami Heat,Dallas Mavericks,23-11-2001
6009,Regular,Indiana Pacers,San Antonio Spurs,23-11-2001
6010,Regular,Memphis Grizzlies,Phoenix Suns,23-11-2001
6011,Regular,Utah Jazz,Los Angeles Clippers,23-11-2001
6012,Regular,Portland Trail Blazers,Denver Nuggets,23-11-2001
6013,Regular,Seattle SuperSonics,Houston Rockets,23-11-2001
6014,Regular,Los Angeles Lakers,Golden State Warriors,23-11-2001
6015,Regular,Dallas Mavericks,Phoenix Suns,24-11-2001
6016,Regular,Milwaukee Bucks,Atlanta Hawks,24-11-2001
6017,Regular,Minnesota Timberwolves,San Antonio Spurs,24-11-2001
6018,Regular,Sacramento Kings,New Jersey Nets,24-11-2001
6019,Regular,Orlando Magic,Charlotte Hornets,24-11-2001
6020,Regular,Detroit Pistons,Memphis Grizzlies,24-11-2001
6021,Regular,Cleveland Cavaliers,Miami Heat,24-11-2001
6022,Regular,Washington Wizards,Boston Celtics,24-11-2001
6023,Regular,New York Knicks,Chicago Bulls,24-11-2001
6024,Regular,Toronto Raptors,Philadelphia 76ers,25-11-2001
6025,Regular,Los Angeles Clippers,Houston Rockets,25-11-2001
6026,Regular,Seattle SuperSonics,Indiana Pacers,25-11-2001
6027,Regular,Golden State Warriors,New Jersey Nets,25-11-2001
6028,Regular,Los Angeles Lakers,Denver Nuggets,25-11-2001
6029,Regular,New York Knicks,Atlanta Hawks,26-11-2001
6030,Regular,Orlando Magic,Detroit Pistons,26-11-2001
6031,Regular,Memphis Grizzlies,Sacramento Kings,26-11-2001
6032,Regular,Utah Jazz,Phoenix Suns,26-11-2001
6033,Regular,Los Angeles Lakers,Milwaukee Bucks,27-11-2001
6034,Regular,Seattle SuperSonics,Minnesota Timberwolves,27-11-2001
6035,Regular,Portland Trail Blazers,Indiana Pacers,27-11-2001
6036,Regular,Dallas Mavericks,Golden State Warriors,27-11-2001
6037,Regular,Miami Heat,Boston Celtics,27-11-2001
6038,Regular,New Jersey Nets,Chicago Bulls,27-11-2001
6039,Regular,Cleveland Cavaliers,Washington Wizards,27-11-2001
6040,Regular,Houston Rockets,Sacramento Kings,27-11-2001
6041,Regular,Los Angeles Clippers,Minnesota Timberwolves,28-11-2001
6042,Regular,Atlanta Hawks,New York Knicks,28-11-2001
6043,Regular,Detroit Pistons,Charlotte Hornets,28-11-2001
6044,Regular,Philadelphia 76ers,Washington Wizards,28-11-2001
6045,Regular,San Antonio Spurs,Golden State Warriors,28-11-2001
6046,Regular,Denver Nuggets,Indiana Pacers,28-11-2001
6047,Regular,Phoenix Suns,Milwaukee Bucks,28-11-2001
6048,Regular,Utah Jazz,Seattle SuperSonics,28-11-2001
6049,Regular,Dallas Mavericks,Sacramento Kings,29-11-2001
6050,Regular,Chicago Bulls,Miami Heat,29-11-2001
6051,Regular,Orlando Magic,Boston Celtics,29-11-2001
6052,Regular,Toronto Raptors,Memphis Grizzlies,29-11-2001
6053,Regular,Cleveland Cavaliers,Atlanta Hawks,29-11-2001
6054,Regular,Seattle SuperSonics,Los Angeles Lakers,30-11-2001
6055,Regular,Denver Nuggets,Los Angeles Clippers,30-11-2001
6056,Regular,Portland Trail Blazers,Milwaukee Bucks,30-11-2001
6057,Regular,San Antonio Spurs,Sacramento Kings,30-11-2001
6058,Regular,Phoenix Suns,Utah Jazz,30-11-2001
6059,Regular,Miami Heat,Washington Wizards,30-11-2001
6060,Regular,Charlotte Hornets,Detroit Pistons,30-11-2001
6061,Regular,Memphis Grizzlies,Houston Rockets,30-11-2001
6062,Regular,Los Angeles Lakers,Minnesota Timberwolves,01-12-2001
6063,Regular,Golden State Warriors,Dallas Mavericks,01-12-2001
6064,Regular,Utah Jazz,Indiana Pacers,01-12-2001
6065,Regular,Houston Rockets,San Antonio Spurs,01-12-2001
6066,Regular,Chicago Bulls,Philadelphia 76ers,01-12-2001
6067,Regular,Portland Trail Blazers,Phoenix Suns,01-12-2001
6068,Regular,Cleveland Cavaliers,Charlotte Hornets,01-12-2001
6069,Regular,Washington Wizards,Orlando Magic,01-12-2001
6070,Regular,Atlanta Hawks,Toronto Raptors,01-12-2001
6071,Regular,New Jersey Nets,Boston Celtics,01-12-2001
6072,Regular,New York Knicks,Detroit Pistons,01-12-2001
6073,Regular,Seattle SuperSonics,Milwaukee Bucks,02-12-2001
6074,Regular,Sacramento Kings,Dallas Mavericks,02-12-2001
6075,Regular,Los Angeles Clippers,Indiana Pacers,02-12-2001
6076,Regular,Toronto Raptors,Boston Celtics,02-12-2001
6077,Regular,Philadelphia 76ers,Memphis Grizzlies,02-12-2001
6078,Regular,New York Knicks,Houston Rockets,03-12-2001
6079,Regular,Orlando Magic,Memphis Grizzlies,03-12-2001
6080,Regular,Phoenix Suns,Golden State Warriors,03-12-2001
6081,Regular,Los Angeles Clippers,Miami Heat,04-12-2001
6082,Regular,Utah Jazz,Charlotte Hornets,04-12-2001
6083,Regular,San Antonio Spurs,Washington Wizards,04-12-2001
6084,Regular,Sacramento Kings,Philadelphia 76ers,04-12-2001
6085,Regular,Chicago Bulls,Houston Rockets,04-12-2001
6086,Regular,Milwaukee Bucks,New York Knicks,04-12-2001
6087,Regular,Indiana Pacers,Denver Nuggets,04-12-2001
6088,Regular,Cleveland Cavaliers,Detroit Pistons,04-12-2001
6089,Regular,Minnesota Timberwolves,Seattle SuperSonics,04-12-2001
6090,Regular,Boston Celtics,Denver Nuggets,05-12-2001
6091,Regular,Atlanta Hawks,San Antonio Spurs,05-12-2001
6092,Regular,Detroit Pistons,Seattle SuperSonics,05-12-2001
